日期,憤怒,羨慕,恐懼,悲傷,希望,快樂,愛,厭惡,不滿,評分,入睡,時常,平均,社交,遊戲,娛樂,其他,氣溫,濕度,日照,空氣品質
2019/6/2,4,0,0,5,0,0,0,9,9,10005,4 ,19680.00 ,76.00 ,11040.00 ,0.00 ,3120.00 ,3780.00 ,28.30 ,83.00 ,0.00 ,32.00 
2019/6/3,0,0,0,6,0,2,0,0,5,10005,4 ,17880.00 ,76.00 ,5520.00 ,0.00 ,1920.00 ,0.00 ,26.50 ,88.00 ,1.00 ,19.00 
2019/6/4,0,0,0,0,3,2,3,0,0,10003,3 ,26100.00 ,76.00 ,4800.00 ,0.00 ,4380.00 ,0.00 ,26.50 ,91.00 ,8.50 ,29.00 
2019/6/5,0,3,0,4,0,2,0,5,3,10002,3 ,25080.00 ,76.00 ,14460.00 ,0.00 ,10260.00 ,0.00 ,28.10 ,83.00 ,0.00 ,46.00 
2019/6/6,0,3,0,6,0,0,0,0,0,10002,4 ,27840.00 ,76.00 ,7800.00 ,0.00 ,5640.00 ,0.00 ,28.70 ,87.00 ,0.00 ,45.00 
2019/6/7,0,0,7,9,0,2,0,5,6,10004,3 ,26760.00 ,76.00 ,8520.00 ,3240.00 ,3180.00 ,5640.00 ,29.10 ,82.00 ,0.00 ,25.00 
2019/6/8,0,5,0,8,0,0,0,4,6,10004,4 ,31680.00 ,76.00 ,10320.00 ,3720.00 ,6180.00 ,0.00 ,29.00 ,80.00 ,0.00 ,31.00 
2019/6/9,0,5,2,6,0,0,0,0,4,10005,4 ,17340.00 ,76.00 ,14580.00 ,5880.00 ,3120.00 ,0.00 ,29.60 ,72.00 ,0.00 ,31.00 
2019/6/10,0,3,0,6,0,0,0,3,7,10005,1 ,31800.00 ,76.00 ,13860.00 ,5880.00 ,3900.00 ,2100.00 ,26.70 ,85.00 ,20.50 ,17.00 
2019/6/26,0,4,5,3,0,0,4,0,7,10004,4 ,24240.00 ,75.00 ,10020.00 ,2700.00 ,0.00 ,2700.00 ,26.60 ,93.00 ,17.00 ,48.00 
2019/6/27,0,4,0,5,0,0,0,4,1,10002,4 ,19800.00 ,86.00 ,8100.00 ,0.00 ,10380.00 ,6480.00 ,27.60 ,90.00 ,1.00 ,0.00 
2019/6/29,0,0,0,0,3,4,2,0,0,10001,4 ,46800.00 ,84.00 ,6900.00 ,11040.00 ,17940.00 ,0.00 ,29.60 ,86.00 ,0.00 ,0.00 
2019/6/30,4,0,1,1,0,4,1,0,3,10004,4 ,33840.00 ,78.00 ,8520.00 ,0.00 ,14640.00 ,2340.00 ,29.20 ,88.00 ,8.00 ,37.00 
